FIB_high_1	FIB_low_1	FIB_low_2	FIB_high_3	FIB_low_3	FIB_high_4	FIB_low_4
ENSMUSG00000041439	7.10774309663142	8.37730813321237	7.01277774112895	22.1188844753409	15.0517091113999	26.2442846382059	7.10337708899893
ENSMUSG00000041440	177.577645111525	167.404702226206	148.924934825525	235.451072085475	273.261598843434	255.13229001163	246.070596937965
ENSMUSG00000041444	793.314173992054	452.712748298672	500.588450643315	881.121299237904	721.14863417006	866.632359814082	573.228331414454
ENSMUSG00000041445	8.77489052825497	8.16749151280088	3.27126562235722	4.11426916859154	1	1.11821817466572	2.01373974582613
ENSMUSG00000041449	16.7655432192663	14.9401429305944	12.2313130633844	17.3407716870072	11.0634099177207	19.6351374679629	27.4177759878133
ENSMUSG00000041453	10320.3752773362	11354.850555731	10071.9197284038	11524.5337664014	10336.0388320086	11193.4824780311	11131.7374369326
ENSMUSG00000041459	9204.97339943333	9670	8781.73829148956	6758.96324479622	7094.45098319744	7120	6987.97824131577
ENSMUSG00000041460	7.75984497033068	4.57255142821307	1.31508645462437	7.45971357560222	9.55004056085582	7.08508248281421	6.32145239285186
ENSMUSG00000041468	0	0	0	0	0	0	0
ENSMUSG00000041471	130.411452775795	157.075382706923	134.545125870031	158.154918066196	186.028763996585	164.010062974529	145.237159975876
ENSMUSG00000041476	0	0	0	0	0	0	0
ENSMUSG00000041477	129	83	107	220	159	182	168
ENSMUSG00000041479	2.31646505682694	0	3.11786471682577	2.20129346431652	0	4.53884423368206	4.38389059650849
ENSMUSG00000041481	87.1847193838093	84.1788980185305	68.7042753151343	122.850726637566	71.5362006413219	117.936450205454	105.321606381015
ENSMUSG00000041482	475	704	767	568	728.988675115636	845	1028
ENSMUSG00000041483	396	393	341	616	733	583	694
ENSMUSG00000041488	578.617843267129	619.006984617107	547.68374087466	618.620944413124	588.330052144262	629.470436761926	540.490740103919
ENSMUSG00000041491	507	396	381	425	393	397	357
ENSMUSG00000041498	165.793166184527	181.000026515981	118.950420523428	298.50503981208	270.96902332157	184.624305950863	176.577227551353
ENSMUSG00000041505	0	0	0	0	0	0	0
ENSMUSG00000041506	1771.55719927038	1852.20183232165	1570.07544085532	770.558233213717	839.315294727407	706.352628440037	801.634314291439
ENSMUSG00000041512	0	0	0	0	0	0	0
ENSMUSG00000041515	0	0	0	0	0	0	0
ENSMUSG00000041523	0	0	0	0	0	0	0
ENSMUSG00000041528	1279.41918558931	1056.74747151097	1093.44946776881	1284.97093969785	1212.6889231369	1245.50165537828	1154.75672128281
ENSMUSG00000041530	2007.99593993491	1764.90557113292	2236.74537368543	1897.045780223	2100.14802099122	1942.5254858799	2023.83592254433
ENSMUSG00000041534	0	0	0	0	0	0	0
ENSMUSG00000041536	0	0	0	0	0	0	0
ENSMUSG00000041538	0	0	0	0	0	0	0
ENSMUSG00000041540	7.07549194453957	5.0138572833579	4.06993417528071	11.063387258108	9.13636018217718	18.014363457099	5.06528492101228
ENSMUSG00000041544	0	0	0	0	1	0	0
ENSMUSG00000041548	1725	1702	1389	1044	1069	1064	1039
ENSMUSG00000041550	0	0	0	0	0	0	0
ENSMUSG00000041552	6	0	3.18205379386167	1	1	2	0
ENSMUSG00000041556	37	30	54	68	48	88	53
ENSMUSG00000041559	2019	873	1560	2500	1466	2790	2268
ENSMUSG00000041560	661.462630838886	550.667584862753	692.255524662184	531.291817475164	695.701337433593	504.384331092089	659.989681692174
ENSMUSG00000041565	0	0	0	0	0	0	0
ENSMUSG00000041566	6	9	4	0	5	0	4
ENSMUSG00000041567	0	0	0	1	0	0	0
ENSMUSG00000041570	2091.95817886048	1784.96977706972	1847	2047.99564251263	2278.99598716694	1989.99309438043	1896.90499735202
ENSMUSG00000041571	5053	4266	4586	4405	3699	3577	3185
ENSMUSG00000041577	737	158	342	956	549	657	461.435328513286
ENSMUSG00000041578	2.22999180705239	3.13697722684771	1.09120124560079	4.77390597709666	10.7907920070564	3.34169610319618	10.4311390586758
ENSMUSG00000041583	0	0	0	0	0	0	0
ENSMUSG00000041592	10.7631006693062	9.24768059160967	3.00251226452627	4.98600268149016	7.34609164190369	12.581601687359	10.7412906061212
ENSMUSG00000041594	876.478400423379	586.598031492907	793.559613560566	1088.49162380736	1010.86500297028	1033.39567932224	936.235629412432
ENSMUSG00000041596	3	3	1	3.3640751231994	3	1	0
ENSMUSG00000041598	791	659	701	1033	1069	911	865
ENSMUSG00000041605	72	82	99	79	65	76.8827674454446	68
ENSMUSG00000041607	2.04158396670688	7.15407739273545	8.12613988530555	8.16050746727772	12.2823474579717	11.1885085537464	12.2452071140564
ENSMUSG00000041608	0	0	0	0	0	0	0
ENSMUSG00000041609	173	181	207	242	278.467475942986	253	306.868197525866
ENSMUSG00000041616	0	0	0	0	0	0	5.56728139915769
ENSMUSG00000041617	218	241	198	165	202	155	214
ENSMUSG00000041620	0	0	0	0	0	0	0
ENSMUSG00000041623	240	174	237	340	330	319	305
ENSMUSG00000041624	156.052899507555	130.137212780154	184.780381421326	148.911136146862	142.746109439372	112.347812110481	135.144860414895
ENSMUSG00000041625	265.898520440828	295.086990446544	266.913520937541	200.664767247606	247.841440811335	256.949697996461	223.831785630392
ENSMUSG00000041629	1017.00656982797	1012.08121464392	874.595557083815	912.575356117458	863.853040721963	765.61199667166	919.976636623271
ENSMUSG00000041632	961.969309812878	894.177575317913	749.130005292838	665.939203032116	615.452914071536	714.365792869296	595.277754935167
ENSMUSG00000041633	2.00526986030074	10.0125621299861	1.00271554376573	7.12363836000298	4.00479428053406	4.01506452414203	5.00778682387685
ENSMUSG00000041638	5456.12379602494	4838.30279266364	6519.50702372902	4300.990760441	4933.53016736313	4251.02783630875	4250.40095210555
ENSMUSG00000041642	436	368	604	545	524	703	648
ENSMUSG00000041644	0	0	0	0	0	0	0
ENSMUSG00000041645	2477.91744440488	2317.09858403102	2625.24129883809	2249.54556309949	2326.14388923457	2153.22185506908	2070.68895071564
ENSMUSG00000041649	59	48	67	38	62	24	51
ENSMUSG00000041650	547.342413760495	576.129002245615	618.061829141418	511.329891650357	473.126959577103	487	428.151161426527
ENSMUSG00000041653	0	0	1	0	0	0	1
ENSMUSG00000041654	504	425	492	375	329	347	354
ENSMUSG00000041658	133	139	106.948063915953	129	96	125	79
ENSMUSG00000041660	0	0	0	1	1	0	0
ENSMUSG00000041669	0	0	1	2	0	4	0
ENSMUSG00000041670	0	1.01271755294086	0	0	0	0	0
ENSMUSG00000041671	315.57092239548	269.039452647912	292.221805170074	331.054639256974	438.903759384845	419.571392411319	421.596058477406
ENSMUSG00000041673	0	0	0	1	0	1	0
ENSMUSG00000041674	1.00422797884629	2.0006653522308	0	4.00647198310414	3.0037716132109	4.32351355426778	1.00350787056469
ENSMUSG00000041679	4.85598994435096e-06	0	3.07459661301231	0	11.1512507195607	17.4754322358682	1.04152913795646
ENSMUSG00000041681	0	0	0	0	0	0	0
ENSMUSG00000041684	336	385	405	378	468	438	545
ENSMUSG00000041685	1022.14181982756	791.237234104699	812.492486044207	871.73723425047	979.696635540289	934.34947124678	870.755543448157
ENSMUSG00000041688	3132.77497751627	2152.73402378983	2729.46469506542	3037.95487178791	2867.08446235091	2874.74348369994	2629.13400482992
ENSMUSG00000041695	767.310324464011	223.171270183127	105.049739618582	377.206632132779	103.029421583598	494.491426841168	179.099717520336
ENSMUSG00000041696	5	8	6.4329810170663	1.18790151364136	10.0030351708846	5.12945315864254	9.022873270334
ENSMUSG00000041697	5972	5293	6015	5638	5464	6303	5390
ENSMUSG00000041698	0	0	0	0	0	0	0
ENSMUSG00000041700	0	0	0	0	0	0	0
ENSMUSG00000041702	347.750699116743	276.104776280128	454.657778149989	545.214804837628	535.65440742759	491.718018251155	411.710035909189
ENSMUSG00000041703	2.00114087170563	1.00054717700635	2.00068035348262	1.00039062770766	0	1.00271271670479	1.22554678403048
ENSMUSG00000041707	0	0	0	0	0	0	0
ENSMUSG00000041708	0	0	0	0	0	0	0
ENSMUSG00000041710	2.01034363805079	7.10860360466678	0	1.00452260834106	2.00251328613813	0	1.00342681243434
ENSMUSG00000041712	2220.19224082845	1575.22085389634	1924.68312154407	1884.61054566814	1622.52026251014	1933.55266980656	1631.45772060699
ENSMUSG00000041716	277.41451555903	258.368895887876	225.521226294744	236.733828124252	294.980350049514	279.545054620287	262.562653998794
ENSMUSG00000041718	641.087175809288	621.31869819591	491.695574312493	603.767946576071	519.691982959024	501.968024594563	551.560210448831
ENSMUSG00000041720	2023.99184487909	1962.81676397197	1924.6426254633	1569.21897026827	2016.45603739976	1340.61677482765	1567.38788813884
ENSMUSG00000041722	0	1	0	0	0	0	0
ENSMUSG00000041729	232	133	242.003230919826	217.619056446288	163.217617970013	256	227
ENSMUSG00000041730	0	0	0	2	1.01170147906119	1	1
ENSMUSG00000041731	2	1	1	7	1	2	1
ENSMUSG00000041733	531.834919679099	451.754291479858	516	433.616046387263	397.437584611654	433.601985793528	395.670666741655
ENSMUSG00000041734	11272	10050	12448	10790	11631	9783	10356
ENSMUSG00000041735	0	0	2.32753675799087	0	0	0	0
ENSMUSG00000041736	4928.58507546541	5530.42731625414	5658.27087863638	4704.45897169107	5237.75643250378	5390.73650851914	5708.61346186275
ENSMUSG00000041737	0	0	0	0	0	0	0
ENSMUSG00000041740	10672.4173427587	10628.9253957629	12109.740532549	9992.87457658547	11784.5011471359	9194.12253766904	10128.2902542054
ENSMUSG00000041741	55.1799434170124	16.396031078723	16.4638562755395	23.0359482092698	17.1599440445175	10.0592160396911	9.40712250021982
ENSMUSG00000041747	835.975756843577	828.485330696786	724.636078625707	656.402150033212	663.376963817657	602.256599280525	619.068170378426
ENSMUSG00000041750	0	0	0	0	0	0	0
ENSMUSG00000041754	0	0	0	0	0	1	0
ENSMUSG00000041757	39.0490624789369	20	15	82	32	54.5523386576812	26.0131319693445
ENSMUSG00000041762	36	36.5970317313826	53	67	73	54	73
ENSMUSG00000041763	2745.16380546394	2723.12561653919	2607.03244546312	1737.09020459654	1915.49262829458	1793.05224820966	1942.15803909663
ENSMUSG00000041765	964	847.166775131425	923.106468554874	819.707700883928	829	865	827
ENSMUSG00000041769	1044.28672841835	1046.51600664789	787.587415930203	990.651927740628	969.270072376893	898.886303591983	994.001883974872
ENSMUSG00000041771	0	0	0	0	0	1	0
ENSMUSG00000041773	1275	1216	1124	687	679	615	561
ENSMUSG00000041774	51.669664209299	86.7386855208152	116.081091517649	51.7090645843278	39.6152051158718	28.9961203721286	23.6718787821861
ENSMUSG00000041775	197.714356579186	154.625318365716	143.485772408572	333.499490877825	302.842505505088	305.212168045779	262.181943683411
ENSMUSG00000041777	431.361145947791	1048.70776133397	1272.77705167526	792.043247355587	2095.66543537187	879.846958042478	2067.31845819568
ENSMUSG00000041779	1957	1481	1892	2449	2431	2528	2220
ENSMUSG00000041781	2821	2650	2498.87018790983	1900.37379455227	1909.21071850163	1967.77040988802	1862.79904103982
ENSMUSG00000041782	0	5	1	0	0	0	0
ENSMUSG00000041789	0	0	0	0	0	0	0
ENSMUSG00000041791	0	0	0	0	0	0	0
ENSMUSG00000041794	0	0	0	0.820528907366749	1.19727247014281	0	0
ENSMUSG00000041797	60	22	43	172	148	169	108
ENSMUSG00000041798	1	0	0	0	0	0	0
ENSMUSG00000041801	1219	1314	1677	863	942	958	982
ENSMUSG00000041805	0	0	0	0	0	0	0
ENSMUSG00000041809	24	17	33	50	53	41	56
ENSMUSG00000041815	5258.54272214594	5177.87675836618	4871.71352422934	5098.03569071915	5757.17588205879	4878.80782200969	5083.95101367976
ENSMUSG00000041817	5	15	14	10	5.24700282234907	2	7.23055591138619
ENSMUSG00000041827	3	12	12	5	7	2	8
ENSMUSG00000041828	11	7	6	15	18	12	20
ENSMUSG00000041831	0	0	2	2	1	2	1
ENSMUSG00000041836	0	0	8.37744729890837	0	0	0	0
ENSMUSG00000041837	304.95068677792	321.277370025674	286.723454557125	393.132587804878	439.702328626444	325.706795121951	389.83777355599
ENSMUSG00000041840	605	646	558	575	614	604	641
ENSMUSG00000041841	6271.40279077304	7439.73132296479	6141.16320413967	6368.76461141325	6667.73341492894	7198.79057108151	7100.28793908083
ENSMUSG00000041842	739	589	573	445	525	492	470
ENSMUSG00000041845	1565.71186513628	1431.96472709674	1400.94549054167	1645.91951821536	1442.81349341959	1542.87603582637	1506.91102313288
ENSMUSG00000041846	1396.09096277872	1511.9433287594	1347.99494820232	1572.83755678067	1751.63073278168	1627.08246330183	1689.26094674729
ENSMUSG00000041849	3.1897300035272	1.00081149957054	2.16875401642138	5.42711810704409	10.5267779554341	8.01305123379991	4.73753240554228
ENSMUSG00000041852	4105.24759873471	4066.88096844865	4587.22176636659	4284.99135417994	4953.32244928283	4250.64243754507	4466.73252690002
ENSMUSG00000041857	0	0	0	0	0	0	0
ENSMUSG00000041859	8537	6810	7582	7551	6526	6701	5847
ENSMUSG00000041870	4252.96744966814	3860.84554757415	4404.98037617336	3926.89350040804	3683.88796152702	3562.87279678868	3152.90437484102
ENSMUSG00000041872	0	8.18091797653032	3.30822300848373	8.16486624974028	11.393935154175	4.37042935607891	6
ENSMUSG00000041878	2	9.06111247553279	13	4	14	7	7
ENSMUSG00000041879	7335	5719	7111	7991	7198	7211	6522
ENSMUSG00000041881	2697	2558.03655543416	2176.01373588811	2826.0346971343	2728.00161603345	3111.0145165945	2940.00584293429
ENSMUSG00000041885	0	0	0	0	0	0	0
ENSMUSG00000041886	1.42232853047863	0	0	0	0	0	0
ENSMUSG00000041889	1036	943	1181	999	1117	1113	1182
ENSMUSG00000041890	1937.17672228806	1822.64419507399	2080.11712159819	2464.95602136618	2520.18362904543	2355.24442803497	2219.20005459657
ENSMUSG00000041891	5197	4958	5563	4863	5585	4940	5264
ENSMUSG00000041895	1605.52769606182	1206.85807013083	1297.27583347768	1707.5972488732	1701.59681329933	1769.63151879585	1642.85498875397
ENSMUSG00000041907	0	3	3	1	5	0	3
ENSMUSG00000041911	311.28261477158	290.73149148981	354.052465716073	203.341861735762	262.091967767136	180.923074171332	209.36606547672
ENSMUSG00000041912	16.623317218388	48.6215932460374	32.0291778985518	22.6092404122394	24.0959174529829	22.9329955945093	30.3573705601606
ENSMUSG00000041915	1683.75226330799	1604.12662454132	1574.52373013134	1794.30417485708	1932.34094744868	1895.03946771417	1863.31593111433
ENSMUSG00000041920	110.655839162546	88.323924758962	75.7689050627056	87.0551504573874	66.4462829204695	84.1734271176446	84.6042521402498
ENSMUSG00000041921	725.57882222282	575.382740280883	551.269466478653	975.439526654315	889.916202360372	1170.82266636988	1110.43087271065
ENSMUSG00000041923	8	30	41	6	33	10	28.8581014572422
ENSMUSG00000041926	2847.19383958807	2784.1585895931	2853.43562983114	2113.67192833853	2231.77241987485	2124.05750499294	2223.76933750151
ENSMUSG00000041930	3	7	2	3	5	4	8
ENSMUSG00000041935	1538.05688519969	1090.80101311949	972.827277726554	2265.09475226493	2086.13379284126	2331.24236115186	2190.89891173517
ENSMUSG00000041936	2331	2028	3161	2413	2674	2485	2705
ENSMUSG00000041939	2519.1562424678	1760.26731776727	2158.16078375394	1991.93116098081	1840.47987153597	2095.31928130496	1818.52089064363
ENSMUSG00000041945	22.4291158270158	8	17	32	16.9561984653413	24.0926858682617	36.1523247964311
ENSMUSG00000041949	367.949921021405	283	373.059279271332	336	322.654089906326	398.994454344038	314.986070779281
ENSMUSG00000041954	29.7359028339019	19.0060802894051	31.2721108696849	30.7798627597974	23.5682482541741	56.6235472979263	29.1207498840676
ENSMUSG00000041957	526	683	788	182	276	157	293
ENSMUSG00000041958	2282	1774	2471.89079153165	1962	1729	2130	1867
ENSMUSG00000041959	5374	6645	5762	5193	5095	5207	4921
ENSMUSG00000041961	331.289250622648	273.21709107355	236.154605455667	331.513021888596	346.942661984621	320.288850648124	305.064975860565
ENSMUSG00000041966	267.644045187963	243.861290174423	257.114285441688	329.793887813511	335.131443485299	363.022510547772	354.404224824183
ENSMUSG00000041974	808.399202921266	549.380460479093	557.486960498518	933.573007110769	730.461359177866	888.798214674364	620.196405849234
ENSMUSG00000041975	214.825726391668	211.055348389422	175.124127939745	261.427843678885	225.998705448426	280.752911952855	238.616316560364
ENSMUSG00000041977	1819.26878219929	1561.91120772151	2148.95552078471	2578.79756650742	2695.70923677751	2357.6589156857	2327
ENSMUSG00000041984	0	0	0	0	0	0	0
ENSMUSG00000041986	0	0	0	0	0	0	0
ENSMUSG00000041991	0	0	0	0	0	0	0
ENSMUSG00000041992	0	0	0	0	0	0	0
ENSMUSG00000041995	709.280456541784	700.504864287602	741.162465234703	939.557604101705	945.148198344287	837.132681656793	824.071055512716
ENSMUSG00000041997	1532.98147898762	1334.81329532487	1370.79254088498	1505.9079671232	1510.73377908502	1473.9286243814	1561.75274219934
ENSMUSG00000042002	0	0	0	0	0	0	0
ENSMUSG00000042010	42	35	53	43	48	50	56
ENSMUSG00000042015	549.043871716683	308.53634899129	378	520.92562937118	433.611184156935	513.876098262189	400.394689255526
ENSMUSG00000042029	1881.57405108533	1213.72534478803	1249.02910276462	1778.65745422749	1315.13709175848	1496.61384033421	1019.4905815602
ENSMUSG00000042031	0	0	0	0	0	0	0
ENSMUSG00000042032	1474.00879235456	1163.47868877002	1219	1828.86392488936	1687.54410458882	1625.10468973045	1650
ENSMUSG00000042035	896.668093100427	792.76050849812	1023.2516571525	1027.38959447088	1124.38169712378	996.521232732287	1014.69640314263
ENSMUSG00000042041	0	0	0	0	0	0	0
ENSMUSG00000042042	1167.42608801316	874.092286580744	807	1225.90723462699	1041.23849205381	1304.45882983209	1000.20765845721
ENSMUSG00000042043	2393.60867742589	2517.24235587693	1950.6965549121	2396.40965534633	2378.31806746212	2572.98473124532	2450.04207448269
ENSMUSG00000042045	0	0	0	0	0	0	0
ENSMUSG00000042046	1079.85380411317	1067.91099200043	1129.80526478018	1506.46346747979	1677.74461482814	1453.90543830937	1623.87498998646
ENSMUSG00000042050	527.595088460981	447.644792033468	524.837543797616	619.458557403876	682.416979896418	672.68574623964	710.205877164433
ENSMUSG00000042055	1313.08748714717	1103.54201685966	1327.11273589599	1465.09106370257	1454.79421311159	1589.86851253315	1460.05620165104
ENSMUSG00000042063	478	413	421	624	638	626	704
ENSMUSG00000042064	0	0	0	0	0	0	0
ENSMUSG00000042066	749	617	673.036086622825	748	860.041657069141	715.017067845966	759.015821005139
ENSMUSG00000042073	405.983460276773	334.716558791357	459.30538132929	594.113749380965	655.995166218237	673.698446730808	678.628216065691
ENSMUSG00000042078	1	3.04813891251038	8.36776599620258	2.0155334023398	2.01657743621846	5.15908868415962	5.16020963976322
ENSMUSG00000042079	15964.5892655726	17703.6624867655	16124.7654156914	13688.5855472298	14676.9079555756	12805.5243856152	12897.3453890367
ENSMUSG00000042082	2525.49679731715	1941.70013786485	2365.11733898938	3210.90926413636	2633.84932313773	2656.45513355305	2491.02631661339
ENSMUSG00000042087	0	1.89378107739034	0	0	0	0	1.67008367988232
ENSMUSG00000042092	0	0	0	0	0	0	0
ENSMUSG00000042096	3.25080772812715	1.06503603545797	0.481541807804672	0	1	0	0
ENSMUSG00000042097	105	81	94	113	83	118	108
ENSMUSG00000042099	51	37	51	50.242761977354	54	53	41
ENSMUSG00000042102	1	1	0	0	0	0	0
ENSMUSG00000042104	693.031957751558	573.878882847568	571.981274194388	536.301804776634	488.852176332225	523.36660230788	443.621997768956
ENSMUSG00000042105	767.397375019119	749.943220659929	633.775417813108	808.998052611036	793.5703565457	823.615951382097	807.212692100149
ENSMUSG00000042106	146	105	178	137	142	132	152
ENSMUSG00000042109	156.962257521469	188.304267546451	330.158298926694	302.983937878536	423.907268606234	340.830070026262	433.071753535002
ENSMUSG00000042111	492.802687706484	464.776028515955	536.866933967777	358.651843615664	339.237542643396	337.83890384762	369.907333489278
ENSMUSG00000042115	344	313	271	396	313	316	256
